gene,day1r1,day1r2,day1r3,day3r1,day3r2,day3r3,day6r1,day6r2,day6r3,day9r2,day9r3
Cbr-cpn-4,10.26731039,10.37002316,10.42075944,9.000384258,8.986407763,8.983730793,9.300036904,9.572430493,9.466674284,10.05118771,9.960394153
CBG20406,10.22667309,10.36700069,10.29245813,9.988773513,9.895894812,10.03882579,9.447537351,9.419521097,9.99231192,10.01477492,9.93805356
Cbr-prp-17,11.77188726,11.81106209,11.69969982,12.24677274,12.29375536,12.32281767,12.31149683,12.29196281,12.46155165,11.65217982,11.42898499
CBG20409,9.504280138,9.352929703,9.326027425,10.12245944,10.23281982,10.2684225,10.2606833,10.37283446,10.03569711,9.065016173,8.978403816
CBG20410,8.833507513,9.114013803,8.95448389,8.762408735,8.69276658,8.759397608,8.795188865,9.040515632,8.497474399,8.617917818,8.779593719
CBG20411,10.69439165,10.78063783,10.7361731,6.0391595,5.75599682,6.56663521,5.682824117,5.644013179,5.637477136,8.493735413,8.725274638
CBG20412,13.2699526,13.26567344,13.22925745,7.764934074,7.860435086,8.893175444,7.148221146,7.135857128,7.092139666,10.85597651,11.11151216
CBG20413,6.404913458,6.792363715,6.447954447,6.614748966,6.77073083,6.582889247,7.047532938,7.224921903,6.957199776,6.560035564,6.416066478
CBG20414,12.59018098,12.59520968,12.48325207,13.08551671,13.17010139,13.0793189,12.98661134,12.99307085,13.06499089,12.25489369,12.17608825
CBG20415,6.144248081,6.0626941,6.002876481,6.858785597,6.77073083,6.464634556,6.408606067,6.236007685,6.693132103,6.097206788,6.127550253
Cbr-cdk-9,10.19592672,10.31671513,10.26973743,10.67164668,10.63083242,10.53979493,10.59211006,10.59853257,10.59195191,10.24614098,10.1575305
Cbr-hxk-2,10.25677749,10.31567041,10.28923415,10.41754281,10.43704881,10.45383373,10.42305517,10.41983201,10.44449542,10.03410734,10.03411003
CBG20418,6.179968611,6.126839755,6.092763983,6.172294915,5.826217163,6.232644742,5.894442971,5.644013179,6.363372085,5.810251573,5.953071241
CBG20419,6.248450697,6.283092059,6.254733912,5.823255359,6.27294511,6.37304553,6.203337404,6.575020161,6.180029034,5.873650601,5.929325702
Cbr-cutl-10,6.658306841,6.547441732,6.739170125,5.59745139,5.892266882,5.398520943,4.835038128,4.96396192,5.60514441,7.782843788,7.905362019
CBG20421,4.755321699,4.877547594,5.032536889,5.889194433,5.75599682,5.834000314,6.251932258,6.099211051,5.987824965,5.15958332,5.29076311
CBG20422,10.50593198,10.66973467,10.69210321,9.804431966,9.723578649,9.859366259,10.17281343,10.23846227,10.1927506,10.32838066,10.42084375
CBG20423,6.531067497,6.470494584,6.658332241,6.782263376,6.467507257,6.410466693,6.8513291,6.93837864,5.891233619,5.99074836,5.880310401
CBG20424,7.116769986,6.829158166,7.010702445,4.348656253,4.692862253,5.131611284,4.693390515,4.70568995,4.348656253,5.765878291,6.021537873
CBG20425,8.071329333,7.924935391,7.881600404,5.753155288,5.600016295,6.049951844,5.894442971,6.00905615,5.342471116,6.594897571,6.494277694
Cbr-madf-2,8.160771666,8.14440494,8.143468064,8.241939604,8.213698318,8.237197221,8.042171943,8.110018737,8.232831266,7.916998856,8.173158747
CBG20431,5.246444588,5.09254881,5.154899578,5.462599498,5.032288234,5.249179952,5.033323069,5.453390169,5.200608361,5.89401457,5.659262229
CBG20434,8.058081549,8.195516267,8.24056745,5.03082764,5.18214647,5.131611284,4.835038128,4.85230617,4.779248828,6.560035564,6.651455152
Cbr-nlp-38,6.608872236,6.30131501,6.216191318,6.380847514,6.467507257,6.645975685,6.509840969,7.026507334,6.397054391,6.594897571,6.908139015
Cbr-vab-19,9.821423681,9.743336402,9.939021191,9.271119172,9.002912021,8.998284016,8.717021073,8.656181515,9.218921997,10.3000852,10.35294333
Cbr-tsr-1,10.78313044,10.80615113,10.75965547,11.1030781,11.09702045,11.0672354,10.87405965,10.84077986,11.03888405,10.69912871,10.50726866
Cbr-mnat-1,10.55442859,10.46259848,10.36059731,10.61406415,10.62445594,10.51069335,10.53982039,10.46406543,10.49015326,9.781810491,9.785943981
CBG20443,10.90278645,10.88361885,10.84701872,10.81792142,10.91133461,10.96884956,11.03622563,11.11981471,10.97019054,10.36900827,10.42840408
CBG20449,5.473948251,5.846252857,5.712049674,5.716333885,5.923903556,5.772925789,5.793724044,5.453390169,5.425372235,5.539404278,5.659262229
CBG20454,5.599370934,5.430295375,5.58347119,5.109620104,4.942061645,4.671558963,5.033323069,4.85230617,4.875057,5.15958332,4.775941943
Cbr-cdo-1,9.781890575,9.758797797,9.81893365,9.116672321,9.041766232,9.318861379,9.15061248,9.335112007,9.117959696,9.845404775,9.951236979
CBG20457,7.446571296,7.346973842,7.228118172,7.013352896,6.863196762,6.845891416,6.429496625,6.382521571,6.732333627,7.11209196,7.399239584
Cbr-fecl-1,9.646095676,9.705537854,9.638088593,9.515022145,9.629022405,9.652503339,9.485702489,9.471465172,9.459192228,9.413387586,9.523533538
Cbr-crml-1,11.92846377,11.73458009,11.74196601,12.78352644,12.73213711,12.67746964,12.57681114,12.48138551,12.69368513,12.01773229,11.69217935
Cbr-xpa-1,10.64090913,10.62489559,10.67161746,11.07464277,11.11229008,11.1606294,11.13326788,11.16307005,11.11935424,9.976366863,9.837978074
Cbr-mks-6,5.569484382,5.430295375,5.512478696,5.753155288,5.680904574,5.301949903,5.308246547,5.341377832,5.57174484,5.742995952,5.659262229
CBG20464,6.434028596,6.547441732,6.363738751,5.413035947,5.600016295,5.249179952,5.466554806,5.212478471,5.728839479,5.933684442,5.905080626
CBG20465,8.640352082,8.678966979,8.527227584,6.858785597,6.447290145,6.334495669,7.219202553,7.174730229,6.477593135,8.436596865,8.226411984
CBG20467,6.030311199,6.264601213,6.254733912,5.856707888,6.097585405,6.121708521,5.682824117,5.841417398,5.891233619,5.873650601,5.829080483
Cbr-gly-18,7.200731495,7.304796865,7.399992354,6.094184741,5.75599682,5.891904444,5.416830688,4.85230617,5.297855082,6.474894544,6.767501528
Cbr-col-60,11.1137729,11.17955556,11.32684674,4.833249248,5.719111166,7.020046235,6.126660943,5.977415139,5.297855082,11.54671037,11.72554249
CBG20471,7.018106764,7.031178348,7.052865722,6.269283317,6.600879123,6.482198269,6.321460957,6.183101141,6.293211011,6.854586672,7.075583099
CBG20474,8.328106314,8.262392104,8.409052704,5.716333885,5.923903556,6.167290723,5.793724044,5.87696621,6.033279454,7.188228393,7.152234206
Cbr-ekl-1,11.46805543,11.36061522,11.32579839,11.86856613,11.87299251,11.85990793,11.95928777,11.88440335,11.87815158,11.09751814,10.88508512
Cbr-prpf-4,12.4144259,12.46795609,12.34159409,12.50842965,12.60783797,12.5921584,12.49854396,12.57865428,12.69149347,11.75904433,11.64104838
Cbr-nduf-6,11.50694824,11.58785885,11.57068481,10.93284638,10.94754173,11.09251193,11.1429954,11.33262526,10.87857531,11.08294031,11.30973154
Cbr-nars-1,12.33041527,12.304626,12.26709531,12.56697855,12.52839616,12.59502913,12.64078848,12.61198662,12.43749992,12.13871647,12.08127658
CBG20480,12.66990971,12.8638279,12.70867913,13.10787255,13.33177709,13.2909161,13.28947464,13.32841178,13.6082367,12.80576777,12.65660809
Cbr-kin-14,9.012892634,9.032326813,9.026046559,5.03082764,5.18214647,5.919785075,5.558783364,5.341377832,5.025780543,7.253351745,7.46779556
CBG20482,8.504127384,8.465117334,8.629601988,5.753155288,6.249363349,6.189461599,5.682824117,5.399132564,6.199622836,9.140260232,9.361081521
Cbr-app-1,12.50092791,12.35962962,12.41687107,12.51330508,12.49965539,12.46507277,12.7291247,12.63435717,12.54248761,12.25857361,12.18782647
Cbr-pid-4,10.33714521,10.31984475,10.31165206,10.97337512,11.0730284,11.07342464,11.03622563,11.06004614,10.93827876,10.00346281,9.932746245
Cbr-him-1,12.60516306,12.34664942,12.44996232,13.0725569,12.9694581,12.90637237,12.99799357,12.85969846,12.88786133,12.44109589,12.10298928
CBG20487,10.32069071,10.26244523,10.24554445,10.26262188,10.25500743,10.2708188,10.66455761,10.74385776,10.4292681,10.00964405,10.08044008
CBG20488,9.689477066,9.761870269,9.700926055,9.717588997,9.802926196,9.814069646,10.07767863,10.03613165,9.939540423,9.535558269,9.507552925
CBG20490,9.419201231,9.373170381,9.452546119,10.09822397,10.25775703,10.2009134,10.17573314,10.2563297,10.10682089,9.113700037,9.00649466
Cbr-unc-38,6.911799837,6.7416878,6.815411327,6.0391595,6.150290971,6.314773294,5.558783364,5.87696621,6.199622836,6.972159087,7.095148388
Cbr-pgal-1,10.35071531,10.39694409,10.4422048,10.12396072,9.888815991,10.05699085,10.31598159,10.4065597,10.08633528,10.43555207,10.49562046
CBG20493,11.61470934,11.76512562,11.7443218,11.87793596,11.97507221,11.90263095,12.14052282,12.14709238,12.43654849,11.74769091,11.6568202
CBG20494,7.893671502,7.624973993,7.508867174,7.905266631,8.031917077,7.949088019,8.368669893,8.543992116,8.363239774,7.728444957,7.635784932
Cbr-imb-1,12.46270496,12.33587145,12.33066158,13.31783197,13.15746118,13.143474,12.94423358,12.85139782,12.96130969,12.2488121,12.03900727
Cbr-mfsd-13.1,10.6548315,10.61133772,10.65251006,11.2884932,11.36137556,11.26586337,11.41784179,11.32629681,11.39388508,10.62726641,10.46929192
Cbr-acl-11,10.08554546,10.19359482,10.11687592,10.87430046,11.04386031,10.9842611,10.92785863,10.93991154,11.13116435,10.06312376,9.945978071
Cbr-dip-2,11.7030386,11.59217849,11.6830136,12.47911912,12.21178202,12.15432028,12.2083718,12.03255694,12.18985736,11.79466695,11.55561651
CBG20502,5.246444588,5.09254881,5.154899578,6.0391595,5.859726129,5.919785075,5.643123609,6.183101141,5.81301248,5.013624416,5.335069969
CBG20503,7.690592813,7.723718214,7.730042485,7.933123413,8.070173146,7.56388132,7.582728073,7.656310623,7.369063417,8.225403445,8.12721237
Cbr-glc-2,7.822190113,7.935929055,7.717188083,7.128019545,6.892667262,6.805483237,6.567008473,6.633370417,6.652744473,7.413464649,7.383538793
CBG20505,7.707726657,7.611271096,7.595918286,7.651848862,7.673711363,7.499167906,7.849503264,7.842825367,7.61378869,7.253351745,7.375621895
Cbr-hpo-11,10.07577231,9.608170089,9.815948842,10.69909475,10.49179014,10.36578831,10.71258611,10.46918128,10.36169353,10.34232286,9.888198852
CBG20511,8.279549492,8.346957002,8.288913031,8.758540624,8.962978876,8.877512377,8.776042096,8.558505053,8.805948191,9.81395837,9.646993072
Cbr-chk-2,10.35251504,10.16255238,10.2220662,10.94902544,10.96615075,10.89311377,10.71559813,10.61131463,10.8659082,10.13744798,9.947294598
CBG20513,9.419201231,9.485266906,9.403662165,9.864947503,9.836427653,9.785857049,10.03971891,10.00476188,9.829273221,9.362750806,9.300526114
CBG20514,5.246444588,5.20456896,5.307163678,4.692116706,4.942061645,4.990503977,4.835038128,4.348656253,4.875057,5.695715013,5.689503463
CBG20515,7.272185698,7.131753563,7.21894211,7.245180522,7.326557381,7.490865443,7.996393879,7.818790858,7.500436606,7.562828481,7.460341501
CBG20520,5.288807887,5.389642222,5.032536889,4.833249248,5.362720395,5.064820786,4.94296397,4.70568995,4.955387721,6.436628844,6.432091607
CBG20522,6.517639646,6.354459673,6.216191318,5.554535623,5.557022056,5.674342597,5.308246547,5.644013179,5.757626727,6.285670669,6.315464156
Cbr-bed-1,9.107695767,9.1867428,9.09421672,9.137653336,9.079598446,9.077167765,9.086830987,9.137003251,9.212258716,9.07881454,9.173446004
CBG20527,6.162238368,6.147488991,6.601577198,4.833249248,4.834296272,5.485674143,4.835038128,5.279462568,5.089082808,6.130693506,6.06507294
Cbr-pph-5,11.44125003,11.54036351,11.41426819,11.97343558,11.99333025,12.04029049,11.79673763,11.74322443,11.8066813,10.98179744,11.05525363
CBG20529,7.667420061,7.611271096,7.767920341,7.52892132,7.722748994,7.769530716,8.054985803,7.927628673,7.786583894,7.504972412,7.518895726
CBG20530,9.869990822,9.556017178,9.743965017,9.903924178,9.908199707,9.762201147,9.838838838,9.628406835,9.902795207,9.24884409,8.89068031
Cbr-hot-2,6.531067497,6.105833983,6.328436892,6.120782285,6.341150542,5.919785075,5.558783364,6.127820463,5.728839479,6.474894544,6.262004898
Cbr-tsp-13,5.881833377,6.105833983,6.135306025,5.920778974,5.641254097,5.834000314,6.152756122,5.87696621,6.199622836,6.423617765,6.416066478
CBG20539,9.436284227,9.383185018,9.294191531,10.38410812,10.38266844,10.35566522,10.59647392,10.71184634,10.25129205,9.306923662,8.968051367
CBG20540,14.26327686,14.4290574,14.2940316,13.75220269,13.53466017,13.16842222,12.96019212,12.90546105,13.29380096,14.1821031,14.32781384
Cbr-nhr-79,7.397913671,7.010150571,7.290710333,6.858785597,6.848218068,6.614808427,7.35114482,7.674318799,7.010680211,6.736191556,6.951958493
Cbr-tam-1,11.94823215,11.76780125,11.87977561,12.47147646,12.35697075,12.29601725,12.37032783,12.2382969,12.5433717,11.82535006,11.64389195
CBG20548,7.07279686,7.102343394,7.290710333,7.026575612,6.949760651,6.897960675,6.509840969,6.68926071,7.1019916,7.088408907,6.941134822
CBG20549,8.539415565,8.755081227,8.619343971,8.21389635,8.230665864,8.285595226,8.542097536,8.529330809,8.676235024,8.609783963,8.616703199
CBG20550,10.27681944,10.67300128,10.6348403,8.559431106,8.813771902,9.07167445,8.251322288,8.161748611,8.314159026,10.1022116,10.47660311
CBG20552,11.47012877,11.46981407,11.44500801,11.44618328,11.53967461,11.56375707,11.75001101,11.86221735,11.55291715,11.15811287,11.20964367
CBG20553,9.821423681,9.879688418,9.846985208,8.32291334,8.482620591,8.58509132,8.284292474,8.295044908,8.363239774,9.199189159,9.37093104
CBG20554,5.329103549,5.70528216,5.649757956,5.245027009,5.111242188,5.351579658,4.835038128,5.057398743,4.779248828,5.594227421,5.492881335
Cbr-nipi-4,6.670383217,6.634192543,6.431546426,6.541341173,6.318821713,6.533511376,6.126660943,6.127820463,6.033279454,6.835561026,6.827885836
CBG20559,5.881833377,5.643260787,5.770893419,5.245027009,5.362720395,5.398520943,5.183397053,5.212478471,4.348656253,5.83178651,5.802557058
CBG20561,9.515575039,9.666721035,9.54199259,9.834090268,9.991512627,9.904826544,9.914210752,9.952740313,9.931455388,9.328525697,9.130011957
CBG20562,12.67117185,12.66576289,12.66727605,12.6269531,12.62017369,12.70762398,12.53679002,12.49492797,12.41086216,12.51118315,12.50646127
CBG20563,10.81480393,10.81726509,10.69210321,11.54752258,11.60319751,11.57688587,11.54462477,11.58906654,11.71862715,10.66495082,10.44433938
Cbr-memo-1,10.30497603,10.36700069,10.33268323,10.45261116,10.45512856,10.48099241,10.56230345,10.63084854,10.49564597,10.15892541,10.12997219
Cbr-mig-6,13.15853474,13.61921438,13.63689696,12.27575393,12.1199671,12.21342695,11.36703073,11.2180378,11.60423526,14.12140466,14.12783567
CBG20567,6.839562877,6.876711225,6.644369541,6.0391595,6.296092046,6.025045184,5.894442971,6.069907869,6.311118846,6.617637417,6.524290041
Cbr-ttr-33,8.89911575,9.161354393,9.106493847,7.741450262,7.70659117,7.571765411,8.608593177,8.772726024,8.103855904,9.045071753,9.219974512
Cbr-txt-5,7.9474177,7.821968544,7.767920341,7.026575612,6.526337759,6.691397256,6.567008473,6.492960963,6.42987521,7.315564169,7.161523622
Cbr-lbp-4,10.07249982,10.106868,10.13614614,10.21411307,10.30770108,10.34433335,10.46423107,10.66914014,10.18143344,9.706426211,9.874423253
Cbr-xpo-1,13.41336279,13.26079766,13.33307001,14.16848073,13.99306434,13.94244591,13.93610226,13.79224552,13.94120171,13.41530772,13.11150847
CBG20577,8.420541292,8.588218849,8.584611061,7.98725253,7.838395283,7.849277942,7.643671687,7.76107472,7.352765919,7.661339575,7.844041765
CBG20578,8.169004835,8.181757203,8.218039904,7.222526039,7.01792872,7.235855036,7.286733806,7.451895027,7.302701378,7.499053839,7.399239584
Cbr-uvs-1,10.07577231,10.01844648,9.98092816,10.8482037,10.84158198,10.83843639,10.89103288,10.80683545,10.79862816,9.705156949,9.438053481
CBG20580,7.779667434,7.645282245,7.828884816,6.734174653,6.654146038,6.391892617,6.585524304,6.471614386,6.538609257,6.241173897,6.021537873
Cbr-hint-3,9.877511898,9.830787427,9.731346197,10.09822397,10.12701727,10.05421108,10.50310213,10.53530668,10.17345824,9.595708263,9.582353714
Cbr-frpr-3,7.302803004,7.198040297,7.470944795,7.233899407,7.044274899,6.88512927,6.529175354,6.28675897,6.508457761,5.873650601,6.021537873
Cbr-grl-10,5.904248364,6.084457238,5.905553213,5.753155288,6.097585405,5.772925789,5.466554806,5.341377832,5.464136052,7.267418674,7.351598904
Cbr-rpl-39,14.08184319,14.10227832,14.06136986,13.8054321,13.90484688,14.09911208,14.02901116,14.19126919,13.94053075,13.79281047,14.03449516
Cbr-rps-30,14.70713722,14.87449693,14.75079339,14.52754005,14.65260376,14.81626947,14.63248842,14.72899167,14.67381645,14.36592047,14.58604894
CBG20588,10.38629003,10.24937343,10.35444071,10.75828245,10.75764062,10.72244064,10.84317884,10.924166,10.48555997,9.786618627,9.72430033
Cbr-cyp-32A1,8.536243194,8.483896871,8.428784677,8.138298662,7.917589519,7.955099585,7.921345202,7.979075342,7.962053054,8.756956476,8.722195819
CBG20590,7.999207785,8.342845367,8.253915529,6.959148974,6.77073083,6.533511376,5.466554806,5.686517982,6.719393642,9.617463766,9.915361258
Cbr-flp-21,6.95141967,7.466376635,7.24629062,6.888223759,6.802261326,6.872175597,6.741466083,7.224921903,6.819584016,7.308787135,7.602399658
CBG20596,7.036579484,7.278865108,7.052865722,6.750396215,6.487414164,6.598945271,6.152756122,5.911433438,6.652744473,7.031512823,6.874323932
Cbr-clic-1,12.07433895,12.12310438,12.06016059,12.36476508,12.43524586,12.46742452,12.35913721,12.42952001,12.46038194,11.92133572,11.95710852
Cbr-tbck-1,9.521989725,9.298932345,9.379595093,9.996990092,9.834586751,9.720722243,9.769008244,9.759514181,9.558812395,9.427314147,9.184661428
Cbr-lact-5,8.252704359,8.271077117,8.258337341,7.565150182,7.315871802,7.195300853,6.429496625,6.742903746,6.957199776,8.389820643,8.606717064
Cbr-rig-6,10.07686149,10.04138152,10.27082753,9.539988699,9.500209495,9.093522967,8.491296713,8.411649848,8.705033994,10.77364437,10.69995
CBG20607,9.346961902,9.359031837,9.425375796,9.861351343,10.00957172,9.95933556,9.948762429,9.887347896,9.928750268,9.088590112,8.965451566
CBG20608,10.43296476,10.14736424,10.26755477,11.50323119,11.35240154,11.31021319,11.29368815,11.24959448,11.29025487,10.52167757,10.12066777
CBG20609,14.47676076,14.6018027,14.56388793,8.007031962,8.184963571,10.13140677,7.319310643,7.600866744,7.344545402,12.04856771,12.35654226
Cbr-nep-12,6.658306841,6.354459673,6.480159531,5.638614814,5.954693518,5.74106171,5.033323069,5.212478471,5.728839479,8.118371042,8.30687116
CBG20612,7.961730128,8.000165377,8.00278744,6.667247813,6.600879123,6.845891416,5.248263189,5.977415139,6.275045035,8.73220382,9.039000677
CBG20614,8.598394574,8.419016157,8.598605283,4.94078811,4.834296272,5.603074223,4.693390515,4.348656253,4.653694044,6.76677974,6.742568733
Cbr-ttm-2,7.108086713,7.151018481,7.063207629,7.353237206,7.144893121,7.215725894,7.942208584,7.874251474,7.972663386,7.375122327,7.399239584
CBG20616,6.670383217,6.620123988,6.431546426,6.782263376,6.754684267,6.859097168,7.734427864,7.964565047,6.924078157,7.758375564,7.943050505
